record_time,line_no,has_defect,mh,mb,oc,sh,sp,spc,pic_file_name
2024-06-27 03:55:34,4,0,0,0,0,0,0,0,202406270355344.jpg
2024-06-13 05:18:29,1,1,4,1,7,3,1,4,202406130518291.jpg
2024-06-19 03:02:50,2,1,2,1,1,2,0,7,202406190302502.jpg
2024-06-18 12:38:32,2,0,0,0,0,0,0,0,202406181238322.jpg
2024-06-10 16:28:21,5,1,3,1,2,0,2,5,202406101628215.jpg
2024-06-15 02:01:39,2,0,0,0,0,0,0,0,202406150201392.jpg
2024-06-21 11:05:51,1,1,1,0,9,2,3,5,202406211105511.jpg
2024-06-03 14:06:08,1,1,3,1,1,2,0,7,202406031406081.jpg
2024-06-08 00:17:32,3,1,2,1,3,5,2,0,202406080017323.jpg
2024-06-19 08:56:46,1,1,4,1,1,0,0,5,202406190856461.jpg
2024-06-21 23:06:34,3,0,0,0,0,0,0,0,202406212306343.jpg
2024-06-12 06:20:29,2,1,4,0,5,2,4,1,202406120620292.jpg
2024-06-13 14:17:46,1,0,0,0,0,0,0,0,202406131417461.jpg
2024-06-15 15:18:40,3,0,0,0,0,0,0,0,202406151518403.jpg
2024-06-15 08:14:32,1,0,0,0,0,0,0,0,202406150814321.jpg
2024-06-29 00:10:46,5,0,0,0,0,0,0,0,202406290010465.jpg
2024-06-23 22:13:30,4,1,2,1,2,0,1,0,202406232213304.jpg
2024-07-01 00:41:21,3,1,1,0,4,3,0,3,202407010041213.jpg
2024-06-20 17:00:00,5,1,0,0,6,5,4,7,202406201700005.jpg
2024-06-26 21:22:17,4,1,3,1,9,5,3,6,202406262122174.jpg
2024-06-19 22:13:02,4,1,4,1,2,2,3,2,202406192213024.jpg
2024-06-08 16:24:23,3,1,1,0,7,2,0,2,202406081624233.jpg
2024-06-15 18:22:31,2,1,0,0,0,4,2,2,202406151822312.jpg
2024-06-23 16:58:57,5,0,0,0,0,0,0,0,202406231658575.jpg
2024-06-17 05:57:24,3,0,0,0,0,0,0,0,202406170557243.jpg
2024-06-11 16:31:18,5,1,3,1,0,5,3,4,202406111631185.jpg
2024-06-30 06:17:28,4,1,3,1,0,1,3,0,202406300617284.jpg
2024-06-08 02:24:52,4,1,1,0,9,2,1,1,202406080224524.jpg
2024-06-25 05:49:18,4,0,0,0,0,0,0,0,202406250549184.jpg
2024-06-25 20:49:09,2,1,0,1,0,2,4,2,202406252049092.jpg
2024-06-26 02:49:27,3,1,2,1,9,0,2,3,202406260249273.jpg
2024-06-12 18:57:10,2,1,2,0,9,2,0,5,202406121857102.jpg
2024-06-03 05:01:38,4,1,4,1,6,5,0,0,202406030501384.jpg
2024-06-27 20:48:39,5,0,0,0,0,0,0,0,202406272048395.jpg
2024-06-19 01:55:30,3,1,3,1,3,1,2,0,202406190155303.jpg
2024-06-02 10:53:22,4,1,3,1,1,3,2,4,202406021053224.jpg
2024-06-10 12:37:34,1,1,3,1,3,4,0,3,202406101237341.jpg
2024-06-23 12:12:00,3,0,0,0,0,0,0,0,202406231212003.jpg
2024-06-25 11:59:01,2,1,1,0,8,5,4,5,202406251159012.jpg
2024-06-14 21:15:56,5,1,3,1,6,1,0,3,202406142115565.jpg
2024-06-23 08:14:05,3,1,4,0,5,3,0,5,202406230814053.jpg
2024-06-16 14:28:30,5,1,0,1,0,5,4,3,202406161428305.jpg
2024-06-01 15:30:00,2,0,0,0,0,0,0,0,202406011530002.jpg
2024-06-06 18:33:44,2,1,1,1,7,5,2,1,202406061833442.jpg
2024-06-14 00:22:34,1,1,0,0,1,1,3,4,202406140022341.jpg
2024-06-18 21:56:52,4,1,4,1,4,5,1,7,202406182156524.jpg
2024-06-25 05:07:12,5,1,3,0,4,3,0,0,202406250507125.jpg
2024-06-07 14:19:03,4,1,3,1,2,0,3,6,202406071419034.jpg
2024-06-16 19:58:56,5,1,3,0,0,5,4,4,202406161958565.jpg
2024-06-20 10:29:41,4,0,0,0,0,0,0,0,202406201029414.jpg
2024-06-05 07:34:48,3,1,2,1,8,0,4,0,202406050734483.jpg
2024-06-29 01:47:54,5,1,0,1,7,3,3,2,202406290147545.jpg
2024-07-01 15:28:39,2,1,2,1,4,2,2,1,202407011528392.jpg
2024-06-09 20:39:42,4,0,0,0,0,0,0,0,202406092039424.jpg
2024-06-20 13:51:28,2,1,4,0,9,4,2,0,202406201351282.jpg
2024-06-04 05:09:49,5,1,1,0,8,2,3,6,202406040509495.jpg
2024-06-26 00:44:23,1,0,0,0,0,0,0,0,202406260044231.jpg
2024-06-26 12:58:19,2,1,3,1,7,3,4,2,202406261258192.jpg
2024-06-26 19:47:33,4,1,3,0,6,4,1,3,202406261947334.jpg
2024-06-06 04:05:19,4,0,0,0,0,0,0,0,202406060405194.jpg
2024-06-17 00:38:35,2,0,0,0,0,0,0,0,202406170038352.jpg
2024-07-01 12:36:30,2,0,0,0,0,0,0,0,202407011236302.jpg
2024-06-08 20:05:58,1,0,0,0,0,0,0,0,202406082005581.jpg
2024-06-24 17:30:47,3,1,0,0,1,5,2,6,202406241730473.jpg
2024-06-22 07:42:26,4,0,0,0,0,0,0,0,202406220742264.jpg
2024-06-19 13:54:55,1,1,1,0,8,0,3,7,202406191354551.jpg
2024-06-25 03:17:40,5,1,3,0,0,0,0,1,202406250317405.jpg
2024-06-02 04:25:15,5,1,0,1,3,1,0,4,202406020425155.jpg
2024-06-24 04:04:04,1,1,1,1,0,1,0,4,202406240404041.jpg
2024-07-01 20:18:14,5,0,0,0,0,0,0,0,202407012018145.jpg
2024-06-06 20:55:41,2,0,0,0,0,0,0,0,202406062055412.jpg
2024-06-06 03:11:31,3,1,1,1,9,0,3,5,202406060311313.jpg
2024-06-24 17:14:19,4,1,0,1,0,2,3,6,202406241714194.jpg
2024-06-11 21:42:18,2,1,0,0,6,0,0,0,202406112142182.jpg
2024-06-15 15:18:34,2,0,0,0,0,0,0,0,202406151518342.jpg
2024-06-05 15:55:05,2,1,3,0,0,0,0,6,202406051555052.jpg
2024-07-01 20:15:41,5,1,4,0,3,4,1,1,202407012015415.jpg
2024-06-19 20:03:49,4,1,0,1,6,0,2,4,202406192003494.jpg
2024-06-09 19:35:14,2,0,0,0,0,0,0,0,202406091935142.jpg
2024-06-03 16:35:03,1,0,0,0,0,0,0,0,202406031635031.jpg
2024-06-21 02:23:47,3,1,0,0,8,3,0,5,202406210223473.jpg
2024-06-19 14:05:32,1,1,4,1,7,0,4,1,202406191405321.jpg
2024-06-11 08:19:32,2,0,0,0,0,0,0,0,202406110819322.jpg
2024-06-29 21:46:22,3,1,4,0,4,5,0,7,202406292146223.jpg
2024-06-23 23:12:38,1,1,4,1,8,1,0,2,202406232312381.jpg
2024-06-10 02:44:10,2,0,0,0,0,0,0,0,202406100244102.jpg
2024-06-06 11:26:51,4,0,0,0,0,0,0,0,202406061126514.jpg
2024-06-12 09:42:51,5,1,0,0,1,1,3,1,202406120942515.jpg
2024-06-22 08:20:55,1,1,3,1,2,4,0,7,202406220820551.jpg
2024-06-17 02:05:14,1,0,0,0,0,0,0,0,202406170205141.jpg
2024-06-20 17:01:32,5,1,3,1,2,1,1,2,202406201701325.jpg
2024-06-18 10:57:50,2,0,0,0,0,0,0,0,202406181057502.jpg
2024-06-19 12:02:07,4,0,0,0,0,0,0,0,202406191202074.jpg
2024-06-07 17:42:33,3,1,2,1,4,5,3,4,202406071742333.jpg
2024-06-30 04:43:20,5,1,2,1,1,3,2,4,202406300443205.jpg
2024-06-05 13:02:07,5,1,3,0,8,0,2,6,202406051302075.jpg
2024-06-09 15:30:53,2,0,0,0,0,0,0,0,202406091530532.jpg
2024-06-19 02:13:21,1,1,0,0,9,2,0,3,202406190213211.jpg
2024-06-21 11:53:07,3,0,0,0,0,0,0,0,202406211153073.jpg
2024-06-03 03:04:22,4,1,1,1,0,5,4,2,202406030304224.jpg
2024-06-28 22:54:11,1,1,1,0,7,4,0,5,202406282254111.jpg
2024-06-17 03:17:52,4,1,4,0,5,3,1,4,202406170317524.jpg
2024-06-14 12:58:17,4,1,0,1,1,3,2,2,202406141258174.jpg
2024-06-20 22:03:37,5,0,0,0,0,0,0,0,202406202203375.jpg
2024-06-04 22:30:24,2,1,3,0,8,5,3,5,202406042230242.jpg
2024-06-10 14:17:28,3,0,0,0,0,0,0,0,202406101417283.jpg
2024-06-29 08:16:40,5,1,0,0,7,2,4,7,202406290816405.jpg
2024-06-01 16:00:23,4,0,0,0,0,0,0,0,202406011600234.jpg
2024-06-21 23:08:14,4,0,0,0,0,0,0,0,202406212308144.jpg
2024-06-29 03:51:20,3,1,3,1,0,3,2,3,202406290351203.jpg
2024-06-15 10:28:41,5,1,0,1,4,3,0,3,202406151028415.jpg
2024-06-01 16:29:18,1,1,4,0,7,4,4,7,202406011629181.jpg
2024-06-11 14:02:31,3,0,0,0,0,0,0,0,202406111402313.jpg
2024-06-07 18:07:45,4,0,0,0,0,0,0,0,202406071807454.jpg
2024-06-15 21:10:38,4,1,4,0,4,2,1,5,202406152110384.jpg
2024-06-17 02:06:01,4,0,0,0,0,0,0,0,202406170206014.jpg
2024-06-28 19:24:34,4,0,0,0,0,0,0,0,202406281924344.jpg
2024-06-05 16:29:30,1,0,0,0,0,0,0,0,202406051629301.jpg
2024-06-15 23:44:08,3,0,0,0,0,0,0,0,202406152344083.jpg
2024-06-17 22:49:35,4,0,0,0,0,0,0,0,202406172249354.jpg
2024-06-02 02:52:10,2,1,3,0,2,4,4,3,202406020252102.jpg
2024-06-13 17:05:01,5,1,4,0,8,4,4,6,202406131705015.jpg
2024-06-27 09:09:32,2,1,0,1,9,5,3,5,202406270909322.jpg
2024-06-23 03:25:39,2,0,0,0,0,0,0,0,202406230325392.jpg
2024-07-01 22:49:32,5,0,0,0,0,0,0,0,202407012249325.jpg
2024-06-17 20:14:21,2,0,0,0,0,0,0,0,202406172014212.jpg
2024-06-22 02:36:38,3,0,0,0,0,0,0,0,202406220236383.jpg
2024-06-28 05:45:26,1,0,0,0,0,0,0,0,202406280545261.jpg
2024-06-20 05:37:33,2,0,0,0,0,0,0,0,202406200537332.jpg
2024-06-30 11:30:35,1,0,0,0,0,0,0,0,202406301130351.jpg
2024-06-14 16:55:33,5,0,0,0,0,0,0,0,202406141655335.jpg
2024-06-17 05:35:18,2,1,3,1,8,1,0,4,202406170535182.jpg
2024-06-10 02:21:40,2,0,0,0,0,0,0,0,202406100221402.jpg
2024-06-23 01:24:42,1,1,4,0,7,5,2,7,202406230124421.jpg
2024-06-05 01:30:38,4,0,0,0,0,0,0,0,202406050130384.jpg
2024-06-28 20:40:14,3,0,0,0,0,0,0,0,202406282040143.jpg
2024-06-15 18:14:11,1,0,0,0,0,0,0,0,202406151814111.jpg
2024-06-20 19:44:41,4,0,0,0,0,0,0,0,202406201944414.jpg
2024-06-15 14:22:33,2,1,3,0,1,4,4,3,202406151422332.jpg
2024-06-27 16:19:45,3,0,0,0,0,0,0,0,202406271619453.jpg
2024-06-04 01:37:03,3,0,0,0,0,0,0,0,202406040137033.jpg
2024-06-28 02:16:35,3,1,0,1,0,1,1,4,202406280216353.jpg
2024-06-12 18:33:36,1,0,0,0,0,0,0,0,202406121833361.jpg
2024-06-27 12:38:33,1,0,0,0,0,0,0,0,202406271238331.jpg
2024-06-04 13:53:19,3,0,0,0,0,0,0,0,202406041353193.jpg
2024-06-20 22:10:03,5,1,4,0,3,3,4,6,202406202210035.jpg
2024-06-26 23:57:48,4,0,0,0,0,0,0,0,202406262357484.jpg
2024-06-26 23:06:48,5,0,0,0,0,0,0,0,202406262306485.jpg
2024-06-16 20:26:48,1,1,0,1,8,1,2,2,202406162026481.jpg
2024-06-30 00:52:21,2,1,3,0,8,4,3,6,202406300052212.jpg
2024-06-15 21:30:06,5,0,0,0,0,0,0,0,202406152130065.jpg
2024-06-03 13:09:46,2,1,3,1,6,1,4,1,202406031309462.jpg
2024-06-08 14:03:20,3,1,4,0,7,4,3,2,202406081403203.jpg
2024-06-18 01:48:43,4,1,4,0,4,3,1,3,202406180148434.jpg
2024-06-07 17:36:47,1,0,0,0,0,0,0,0,202406071736471.jpg
2024-06-29 12:28:51,4,0,0,0,0,0,0,0,202406291228514.jpg
2024-06-10 22:59:22,5,1,3,0,5,5,1,2,202406102259225.jpg
2024-06-14 01:45:36,5,0,0,0,0,0,0,0,202406140145365.jpg
2024-06-18 05:52:50,4,0,0,0,0,0,0,0,202406180552504.jpg
2024-06-04 22:48:20,3,0,0,0,0,0,0,0,202406042248203.jpg
2024-07-01 12:16:32,5,0,0,0,0,0,0,0,202407011216325.jpg
2024-06-03 00:07:03,1,0,0,0,0,0,0,0,202406030007031.jpg
2024-06-19 13:42:43,2,1,0,0,1,5,1,1,202406191342432.jpg
2024-06-19 22:00:03,5,1,4,1,9,4,4,2,202406192200035.jpg
2024-06-21 09:46:29,2,0,0,0,0,0,0,0,202406210946292.jpg
2024-06-28 22:29:43,2,0,0,0,0,0,0,0,202406282229432.jpg
2024-06-29 01:32:40,1,0,0,0,0,0,0,0,202406290132401.jpg
2024-07-01 17:06:58,1,1,0,1,1,2,4,4,202407011706581.jpg
2024-06-30 14:09:24,4,0,0,0,0,0,0,0,202406301409244.jpg
2024-06-21 19:59:55,4,1,4,1,4,1,1,6,202406211959554.jpg
2024-06-23 00:55:03,5,1,4,1,3,3,3,4,202406230055035.jpg
2024-06-27 06:53:48,1,1,2,0,9,0,3,6,202406270653481.jpg
2024-06-16 10:04:44,1,0,0,0,0,0,0,0,202406161004441.jpg
2024-07-01 12:42:50,2,1,3,1,7,0,3,5,202407011242502.jpg
2024-06-30 15:33:13,1,0,0,0,0,0,0,0,202406301533131.jpg
2024-06-27 20:42:29,1,1,4,1,7,3,0,5,202406272042291.jpg
2024-06-19 17:15:34,2,0,0,0,0,0,0,0,202406191715342.jpg
2024-06-08 20:34:25,2,1,2,1,2,1,4,7,202406082034252.jpg
2024-06-23 22:11:45,2,1,0,1,8,5,3,7,202406232211452.jpg
2024-06-02 22:43:13,3,1,1,1,2,1,3,7,202406022243133.jpg
2024-06-23 06:16:41,5,0,0,0,0,0,0,0,202406230616415.jpg
2024-06-10 09:10:57,2,0,0,0,0,0,0,0,202406100910572.jpg
2024-06-24 16:08:42,4,1,1,0,6,4,4,5,202406241608424.jpg
2024-06-11 22:07:59,5,1,3,1,2,1,3,7,202406112207595.jpg
2024-06-26 13:38:18,2,0,0,0,0,0,0,0,202406261338182.jpg
2024-06-07 08:12:01,5,1,4,0,7,1,0,4,202406070812015.jpg
2024-06-29 14:54:18,3,1,1,0,5,0,3,4,202406291454183.jpg
2024-06-15 16:56:58,2,1,3,0,8,4,4,3,202406151656582.jpg
2024-06-17 05:22:43,3,0,0,0,0,0,0,0,202406170522433.jpg
2024-06-15 21:26:52,4,1,0,0,3,2,2,7,202406152126524.jpg
2024-06-06 15:55:36,2,0,0,0,0,0,0,0,202406061555362.jpg
2024-06-03 13:50:47,2,0,0,0,0,0,0,0,202406031350472.jpg
2024-06-07 08:03:06,1,0,0,0,0,0,0,0,202406070803061.jpg
2024-06-26 20:32:56,5,0,0,0,0,0,0,0,202406262032565.jpg
2024-06-28 13:17:06,5,0,0,0,0,0,0,0,202406281317065.jpg
2024-06-10 03:27:54,4,0,0,0,0,0,0,0,202406100327544.jpg
2024-06-11 11:00:16,5,1,4,0,6,0,3,4,202406111100165.jpg
2024-06-29 23:04:26,4,1,2,0,8,5,2,7,202406292304264.jpg
2024-06-02 05:58:49,5,1,1,1,5,4,2,4,202406020558495.jpg
2024-06-03 08:25:23,3,1,3,0,2,1,3,5,202406030825233.jpg
2024-06-17 15:44:05,4,0,0,0,0,0,0,0,202406171544054.jpg
2024-06-16 21:45:04,5,1,2,0,6,4,0,6,202406162145045.jpg
2024-06-29 14:32:34,4,1,3,1,2,4,1,4,202406291432344.jpg
2024-06-26 05:11:39,1,0,0,0,0,0,0,0,202406260511391.jpg
2024-06-10 21:47:46,1,1,0,0,4,0,2,0,202406102147461.jpg
2024-06-28 18:18:13,2,0,0,0,0,0,0,0,202406281818132.jpg
2024-06-12 23:07:28,2,0,0,0,0,0,0,0,202406122307282.jpg
2024-06-16 23:44:13,2,1,1,0,2,3,1,2,202406162344132.jpg
2024-06-12 07:11:37,1,1,2,0,4,5,1,4,202406120711371.jpg
2024-06-04 02:09:27,2,0,0,0,0,0,0,0,202406040209272.jpg
2024-06-24 01:36:11,4,1,0,1,3,3,0,4,202406240136114.jpg
2024-06-22 17:45:12,2,1,3,0,7,5,1,5,202406221745122.jpg
2024-07-01 07:09:56,1,1,3,0,9,1,3,2,202407010709561.jpg
2024-06-22 04:06:39,1,1,2,0,1,3,4,5,202406220406391.jpg
2024-06-25 11:24:16,5,1,1,1,1,3,2,6,202406251124165.jpg
2024-06-19 06:35:11,5,0,0,0,0,0,0,0,202406190635115.jpg
2024-06-29 21:42:12,5,1,4,1,1,5,2,5,202406292142125.jpg
2024-06-17 03:50:05,3,1,1,1,5,1,4,5,202406170350053.jpg
2024-06-18 22:00:26,3,0,0,0,0,0,0,0,202406182200263.jpg
2024-06-13 04:29:46,4,1,1,1,5,2,3,6,202406130429464.jpg
2024-06-11 06:38:30,2,0,0,0,0,0,0,0,202406110638302.jpg
2024-06-11 15:54:39,3,0,0,0,0,0,0,0,202406111554393.jpg
2024-06-21 00:44:23,4,1,1,1,0,2,2,7,202406210044234.jpg
2024-06-19 20:25:33,1,0,0,0,0,0,0,0,202406192025331.jpg
2024-06-24 09:33:11,3,1,1,0,7,5,3,3,202406240933113.jpg
2024-06-21 05:52:31,2,1,0,1,5,4,2,4,202406210552312.jpg
2024-06-29 16:30:55,4,1,3,1,4,4,2,2,202406291630554.jpg
2024-06-29 13:11:17,5,0,0,0,0,0,0,0,202406291311175.jpg
2024-06-06 21:51:37,3,0,0,0,0,0,0,0,202406062151373.jpg
2024-06-04 20:51:04,4,1,3,1,7,1,2,7,202406042051044.jpg
2024-06-14 05:35:01,2,0,0,0,0,0,0,0,202406140535012.jpg
2024-06-27 21:53:48,1,0,0,0,0,0,0,0,202406272153481.jpg
2024-06-20 13:20:41,3,0,0,0,0,0,0,0,202406201320413.jpg
2024-06-27 11:28:16,1,1,0,0,8,5,3,0,202406271128161.jpg
2024-06-06 21:51:45,1,1,4,1,0,1,3,5,202406062151451.jpg
2024-06-14 18:53:25,3,0,0,0,0,0,0,0,202406141853253.jpg
2024-06-13 18:59:24,4,1,2,0,8,4,3,7,202406131859244.jpg
2024-06-02 23:00:07,4,0,0,0,0,0,0,0,202406022300074.jpg
2024-06-21 01:03:37,2,1,0,0,0,1,2,7,202406210103372.jpg
2024-06-17 18:36:43,2,0,0,0,0,0,0,0,202406171836432.jpg
2024-06-16 17:55:12,5,1,0,0,3,5,1,7,202406161755125.jpg
2024-06-25 17:10:45,4,1,2,1,7,5,1,4,202406251710454.jpg
2024-06-28 09:54:40,1,0,0,0,0,0,0,0,202406280954401.jpg
2024-06-25 04:51:21,1,0,0,0,0,0,0,0,202406250451211.jpg
2024-06-17 04:14:33,2,0,0,0,0,0,0,0,202406170414332.jpg
2024-06-29 06:23:44,1,1,4,0,5,1,2,0,202406290623441.jpg
2024-06-09 04:41:24,4,0,0,0,0,0,0,0,202406090441244.jpg
2024-06-11 03:59:18,4,0,0,0,0,0,0,0,202406110359184.jpg
2024-06-10 14:52:49,2,0,0,0,0,0,0,0,202406101452492.jpg
2024-06-16 01:18:56,2,0,0,0,0,0,0,0,202406160118562.jpg
2024-06-13 23:11:23,4,0,0,0,0,0,0,0,202406132311234.jpg
2024-06-10 08:43:56,1,1,4,0,5,2,2,7,202406100843561.jpg
2024-06-30 13:01:38,4,0,0,0,0,0,0,0,202406301301384.jpg
2024-06-13 11:05:27,2,0,0,0,0,0,0,0,202406131105272.jpg
2024-06-20 09:30:12,4,1,4,1,6,1,4,6,202406200930124.jpg
2024-06-23 07:35:53,2,1,4,1,9,2,1,2,202406230735532.jpg
2024-06-29 09:54:51,3,0,0,0,0,0,0,0,202406290954513.jpg
2024-06-15 04:50:00,3,0,0,0,0,0,0,0,202406150450003.jpg
2024-06-25 15:34:27,4,0,0,0,0,0,0,0,202406251534274.jpg
2024-06-28 20:19:44,1,0,0,0,0,0,0,0,202406282019441.jpg
2024-06-12 02:37:00,1,1,1,1,4,1,0,0,202406120237001.jpg
2024-06-25 14:57:36,4,1,1,0,3,2,1,3,202406251457364.jpg
2024-06-22 19:28:42,2,0,0,0,0,0,0,0,202406221928422.jpg
2024-06-07 14:18:30,4,1,1,1,1,4,0,7,202406071418304.jpg
2024-06-06 17:27:46,4,0,0,0,0,0,0,0,202406061727464.jpg
2024-06-18 21:23:56,3,0,0,0,0,0,0,0,202406182123563.jpg
2024-06-03 02:39:14,3,0,0,0,0,0,0,0,202406030239143.jpg
2024-06-30 04:42:33,2,0,0,0,0,0,0,0,202406300442332.jpg
2024-07-01 21:47:45,4,0,0,0,0,0,0,0,202407012147454.jpg
2024-06-30 01:55:33,3,1,0,0,4,4,4,1,202406300155333.jpg
2024-06-26 01:28:47,4,0,0,0,0,0,0,0,202406260128474.jpg
2024-06-13 23:41:29,1,0,0,0,0,0,0,0,202406132341291.jpg
2024-06-24 03:26:17,1,0,0,0,0,0,0,0,202406240326171.jpg
2024-06-27 22:49:52,1,0,0,0,0,0,0,0,202406272249521.jpg
2024-06-30 21:09:58,5,0,0,0,0,0,0,0,202406302109585.jpg
2024-06-06 08:49:20,5,0,0,0,0,0,0,0,202406060849205.jpg
2024-06-24 02:27:13,5,0,0,0,0,0,0,0,202406240227135.jpg
2024-06-15 19:51:40,3,1,4,0,6,1,2,5,202406151951403.jpg
2024-06-15 14:19:26,5,0,0,0,0,0,0,0,202406151419265.jpg
2024-06-24 13:53:16,4,0,0,0,0,0,0,0,202406241353164.jpg
2024-06-11 02:49:14,1,1,3,1,1,3,1,5,202406110249141.jpg
2024-06-23 10:38:26,4,0,0,0,0,0,0,0,202406231038264.jpg
2024-06-04 18:37:54,1,1,0,0,5,3,4,7,202406041837541.jpg
2024-06-05 04:08:27,5,1,0,1,9,1,4,0,202406050408275.jpg
2024-06-12 08:42:11,4,0,0,0,0,0,0,0,202406120842114.jpg
2024-06-18 09:15:33,3,1,1,1,1,5,1,0,202406180915333.jpg
2024-06-01 15:52:22,1,0,0,0,0,0,0,0,202406011552221.jpg
2024-06-03 05:00:21,2,1,2,0,0,1,2,6,202406030500212.jpg
2024-06-19 23:16:12,5,0,0,0,0,0,0,0,202406192316125.jpg
2024-06-07 12:06:02,5,1,0,1,0,1,4,6,202406071206025.jpg
2024-06-09 05:01:34,1,0,0,0,0,0,0,0,202406090501341.jpg
2024-06-04 03:05:05,2,0,0,0,0,0,0,0,202406040305052.jpg
2024-06-28 12:11:27,3,1,1,0,0,0,0,7,202406281211273.jpg
2024-06-21 11:47:47,3,1,0,1,8,3,0,2,202406211147473.jpg
2024-06-04 12:26:57,4,1,3,0,2,3,1,6,202406041226574.jpg
2024-06-13 17:57:49,3,1,0,1,5,0,2,6,202406131757493.jpg
2024-06-14 01:05:02,2,1,1,1,6,5,2,0,202406140105022.jpg
2024-06-04 20:32:32,1,0,0,0,0,0,0,0,202406042032321.jpg
2024-06-20 15:45:54,5,0,0,0,0,0,0,0,202406201545545.jpg
2024-06-20 10:02:07,2,1,4,1,0,3,4,1,202406201002072.jpg
2024-06-08 14:38:08,2,0,0,0,0,0,0,0,202406081438082.jpg
2024-06-17 23:01:11,5,1,2,0,5,5,1,7,202406172301115.jpg
2024-06-16 11:43:06,2,1,1,0,5,3,3,1,202406161143062.jpg
2024-06-14 06:55:14,5,1,3,1,1,1,3,1,202406140655145.jpg
2024-06-19 12:13:17,5,1,0,0,0,2,2,3,202406191213175.jpg
2024-06-05 04:47:59,4,1,3,0,4,0,1,3,202406050447594.jpg
2024-06-14 11:40:43,5,1,4,0,9,3,0,1,202406141140435.jpg
2024-06-04 08:08:36,2,1,1,0,3,3,1,2,202406040808362.jpg
2024-06-05 05:54:41,5,0,0,0,0,0,0,0,202406050554415.jpg
2024-06-01 19:49:25,5,0,0,0,0,0,0,0,202406011949255.jpg
2024-06-09 09:19:27,1,1,0,0,9,5,3,4,202406090919271.jpg
2024-06-27 02:47:49,3,1,2,0,2,1,1,1,202406270247493.jpg
2024-06-05 13:18:50,5,0,0,0,0,0,0,0,202406051318505.jpg
2024-06-20 01:51:54,2,1,1,1,1,4,0,2,202406200151542.jpg
2024-06-08 07:48:05,2,1,2,0,2,3,2,0,202406080748052.jpg
2024-06-20 14:17:31,1,0,0,0,0,0,0,0,202406201417311.jpg
2024-06-13 10:20:00,2,1,0,0,8,0,0,5,202406131020002.jpg
2024-06-30 14:19:53,1,0,0,0,0,0,0,0,202406301419531.jpg
2024-06-11 17:54:05,5,1,0,1,8,0,2,2,202406111754055.jpg
2024-06-07 14:06:58,5,1,0,0,1,4,0,1,202406071406585.jpg
2024-06-30 17:00:13,3,1,3,0,4,3,3,4,202406301700133.jpg
2024-06-14 22:54:45,5,1,3,0,9,2,0,0,202406142254455.jpg
2024-06-30 23:31:15,1,0,0,0,0,0,0,0,202406302331151.jpg
2024-07-01 18:51:44,4,0,0,0,0,0,0,0,202407011851444.jpg
2024-06-04 20:27:03,5,0,0,0,0,0,0,0,202406042027035.jpg
2024-06-25 23:21:30,4,1,2,0,4,0,1,3,202406252321304.jpg
2024-06-11 19:56:43,1,0,0,0,0,0,0,0,202406111956431.jpg
2024-06-02 08:13:58,4,1,3,1,5,5,1,7,202406020813584.jpg
2024-06-17 10:25:46,5,0,0,0,0,0,0,0,202406171025465.jpg
2024-06-19 22:48:11,2,0,0,0,0,0,0,0,202406192248112.jpg
2024-06-10 16:33:33,5,0,0,0,0,0,0,0,202406101633335.jpg
2024-06-12 13:08:40,4,0,0,0,0,0,0,0,202406121308404.jpg
2024-06-30 02:32:12,5,0,0,0,0,0,0,0,202406300232125.jpg
2024-06-08 08:15:15,5,1,3,1,8,0,1,6,202406080815155.jpg
2024-06-13 12:56:16,5,1,4,1,5,2,3,1,202406131256165.jpg
2024-06-26 01:03:13,4,1,1,1,6,0,4,2,202406260103134.jpg
2024-06-28 18:56:49,3,1,1,1,5,3,3,2,202406281856493.jpg
2024-06-05 14:42:52,1,0,0,0,0,0,0,0,202406051442521.jpg
2024-06-17 11:57:26,4,0,0,0,0,0,0,0,202406171157264.jpg
2024-06-03 23:19:16,2,1,3,0,8,1,0,4,202406032319162.jpg
2024-06-13 21:35:42,1,0,0,0,0,0,0,0,202406132135421.jpg
2024-06-02 22:23:27,3,1,0,1,8,2,3,1,202406022223273.jpg
2024-06-18 21:15:50,2,1,4,0,7,4,2,1,202406182115502.jpg
2024-06-22 05:05:23,2,1,4,1,4,5,1,3,202406220505232.jpg
2024-06-17 08:06:33,2,1,0,1,4,3,3,1,202406170806332.jpg
2024-06-06 05:56:33,5,1,4,0,3,0,4,4,202406060556335.jpg
2024-06-10 17:10:04,2,0,0,0,0,0,0,0,202406101710042.jpg
2024-06-13 22:01:00,1,0,0,0,0,0,0,0,202406132201001.jpg
2024-06-29 06:39:12,5,1,3,0,2,5,4,0,202406290639125.jpg
2024-06-28 05:26:56,5,0,0,0,0,0,0,0,202406280526565.jpg
2024-06-20 12:01:23,1,0,0,0,0,0,0,0,202406201201231.jpg
2024-06-20 17:58:44,3,1,1,0,6,4,3,6,202406201758443.jpg
2024-06-10 21:50:37,2,1,2,0,5,4,4,7,202406102150372.jpg
2024-06-18 11:13:54,3,1,0,0,3,3,0,3,202406181113543.jpg
2024-06-11 23:07:28,1,1,3,1,0,1,3,4,202406112307281.jpg
2024-06-03 16:26:32,1,1,2,0,2,4,3,3,202406031626321.jpg
2024-06-13 20:11:37,1,1,2,1,5,3,1,2,202406132011371.jpg
2024-06-21 15:36:25,3,1,1,1,5,4,3,1,202406211536253.jpg
